---- Page: "Statistics [Analog]"
---- Chart: electr_3_1_3.ewb
Parameter	Value
Initial TStep	125.00000n
Initial TMax	250.00000n
Nominal temperature	27.00000
Operating temperature	27.00000
Total iterations	9.96700K
Transient iterations	9.95000K
Circuit Equations	21.00000
Transient timepoints	3.64000K
Accepted timepoints	3.39900K
Rejected timepoints	241.00000
Total Analysis Time	203.00000m
Transient time	202.00000m
matrix reordering time	0.00000
L-U decomposition time	6.00000m
Matrix solve time	8.00000m
transient L-U decomp time	6.00000m
Transient solve time	8.00000m
Transient iters per point	0.00000
Load time	17.00000m
---- End Chart: electr_3_1_3.ewb
---- End Page: "Statistics [Analog]"

---- Page: "Oscilloscope"
---- Graph: "electr_3_1_3.ewb"
---- Left Axis: LINEAR "Voltage"
7.799071151769e-006	1.500000000000e+000
7.801306947126e-006	1.500000000000e+000
7.804117147837e-006	1.500000000000e+000
7.809415744605e-006	1.500000000000e+000
7.815191131065e-006	1.500000000000e+000
7.823019243729e-006	1.500000000000e+000
7.831413120672e-006	1.500000000000e+000
7.846275148631e-006	1.500000000000e+000
7.861670427901e-006	1.500000000000e+000
7.892460986441e-006	1.500000000000e+000
7.921341502600e-006	1.500000000000e+000
7.979102534918e-006	1.500000000000e+000
8.082014553933e-006	1.500000000000e+000
8.248415103957e-006	1.500000000000e+000
8.295037725631e-006	1.500000000000e+000
8.295037825631e-006	1.200000001052e+000
8.295038025631e-006	6.000000014170e-001
8.295038425631e-006	-5.999999978538e-001
8.295038725631e-006	-1.500000000000e+000
8.295038805631e-006	-1.500000000000e+000
8.295038965631e-006	-1.500000000000e+000
8.295039285631e-006	-1.500000000000e+000
8.295039925631e-006	-1.500000000000e+000
8.295041205631e-006	-1.500000000000e+000
8.295043765631e-006	-1.500000000000e+000
8.295048885631e-006	-1.500000000000e+000
8.295059125631e-006	-1.500000000000e+000
8.295079605631e-006	-1.500000000000e+000
8.295120565631e-006	-1.500000000000e+000
8.295202485631e-006	-1.500000000000e+000
8.295366325632e-006	-1.500000000000e+000
8.295694005632e-006	-1.500000000000e+000
8.296349365633e-006	-1.500000000000e+000
8.297342255373e-006	-1.500000000000e+000
8.298711805506e-006	-1.500000000000e+000
8.300899694963e-006	-1.500000000000e+000
8.302893665561e-006	-1.500000000000e+000
8.304362039279e-006	-1.500000000000e+000
8.305822623200e-006	-1.500000000000e+000
8.307143511094e-006	-1.500000000000e+000
8.308788983858e-006	-1.500000000000e+000
8.310648974655e-006	-1.500000000000e+000
8.314368956248e-006	-1.500000000000e+000
8.319532231926e-006	-1.500000000000e+000
8.329858783281e-006	-1.500000000000e+000
8.348847390396e-006	-1.500000000000e+000
8.382906796892e-006	-1.500000000000e+000
8.398498935602e-006	-1.500000000000e+000
8.522351393229e-006	-1.500000000000e+000
8.742906796892e-006	-1.500000000000e+000
8.742906896892e-006	-1.200000000182e+000
8.742907096892e-006	-6.000000005469e-001
8.742907496892e-006	5.999999987239e-001
8.742907796892e-006	1.499999998177e+000
8.742907876892e-006	1.500000000000e+000
8.742908036892e-006	1.500000000000e+000
8.742908356892e-006	1.500000000000e+000
8.742908996892e-006	1.500000000000e+000
8.742910276892e-006	1.500000000000e+000
8.742912836892e-006	1.500000000000e+000
8.742917956892e-006	1.500000000000e+000
8.742928196892e-006	1.500000000000e+000
8.742948676892e-006	1.500000000000e+000
8.742989636892e-006	1.500000000000e+000
8.743071556892e-006	1.500000000000e+000
8.743235396891e-006	1.500000000000e+000
8.743563076891e-006	1.500000000000e+000
8.743902284675e-006	1.500000000000e+000
8.744377991316e-006	1.500000000000e+000
8.745232401887e-006	1.500000000000e+000
8.746941223030e-006	1.500000000000e+000
8.749177018386e-006	1.500000000000e+000
8.751987219097e-006	1.500000000000e+000
8.757285815865e-006	1.500000000000e+000
8.763061202325e-006	1.500000000000e+000
8.770889314989e-006	1.500000000000e+000
8.779283191932e-006	1.500000000000e+000
8.794145219890e-006	1.500000000000e+000
8.809540499159e-006	1.500000000000e+000
8.840331057699e-006	1.500000000000e+000
8.869211573857e-006	1.500000000000e+000
8.926972606172e-006	1.500000000000e+000
9.029884625179e-006	1.500000000000e+000
9.196285175191e-006	1.500000000000e+000
9.242907796892e-006	1.500000000000e+000
9.242907896892e-006	1.200000001052e+000
9.242908096892e-006	6.000000014170e-001
9.242908496892e-006	-5.999999978538e-001
9.242908796892e-006	-1.500000000000e+000
9.242908876892e-006	-1.500000000000e+000
9.242909036892e-006	-1.500000000000e+000
9.242909356892e-006	-1.500000000000e+000
9.242909996892e-006	-1.500000000000e+000
9.242911276892e-006	-1.500000000000e+000
9.242913836892e-006	-1.500000000000e+000
9.242918956892e-006	-1.500000000000e+000
9.242929196892e-006	-1.500000000000e+000
9.242949676892e-006	-1.500000000000e+000
9.242990636892e-006	-1.500000000000e+000
9.243072556892e-006	-1.500000000000e+000
9.243236396892e-006	-1.500000000000e+000
9.243564076892e-006	-1.500000000000e+000
9.244219436893e-006	-1.500000000000e+000
9.245212326634e-006	-1.500000000000e+000
9.246581876766e-006	-1.500000000000e+000
9.248769766224e-006	-1.500000000000e+000
9.250763736821e-006	-1.500000000000e+000
9.252232110539e-006	-1.500000000000e+000
9.253692694460e-006	-1.500000000000e+000
9.255013582354e-006	-1.500000000000e+000
9.256659055119e-006	-1.500000000000e+000
9.258519045916e-006	-1.500000000000e+000
9.262239027509e-006	-1.500000000000e+000
9.267402303186e-006	-1.500000000000e+000
9.277728854541e-006	-1.500000000000e+000
9.296717461656e-006	-1.500000000000e+000
9.330776868152e-006	-1.500000000000e+000
9.398498935603e-006	-1.500000000000e+000
9.522351393232e-006	-1.500000000000e+000
9.742906796892e-006	-1.499999994918e+000
9.742906896892e-006	-1.199999995100e+000
9.742907096892e-006	-5.999999954647e-001
9.742907496892e-006	6.000000038061e-001
9.742907796892e-006	1.499999998177e+000
9.742907876892e-006	1.500000000000e+000
9.742908036892e-006	1.500000000000e+000
9.742908356892e-006	1.500000000000e+000
9.742908996892e-006	1.500000000000e+000
9.742910276892e-006	1.500000000000e+000
9.742912836892e-006	1.500000000000e+000
9.742917956892e-006	1.500000000000e+000
9.742928196892e-006	1.500000000000e+000
9.742948676892e-006	1.500000000000e+000
9.742989636891e-006	1.500000000000e+000
9.743071556891e-006	1.500000000000e+000
9.743235396891e-006	1.500000000000e+000
9.743563076890e-006	1.500000000000e+000
9.743902284674e-006	1.500000000000e+000
9.744377991314e-006	1.500000000000e+000
9.745232401885e-006	1.500000000000e+000
9.746941223028e-006	1.500000000000e+000
9.749177018385e-006	1.500000000000e+000
9.751987219095e-006	1.500000000000e+000
9.757285815864e-006	1.500000000000e+000
9.763061202324e-006	1.500000000000e+000
9.770889314988e-006	1.500000000000e+000
9.779283191931e-006	1.500000000000e+000
9.794145219888e-006	1.500000000000e+000
9.809540499158e-006	1.500000000000e+000
9.840331057697e-006	1.500000000000e+000
9.869211573854e-006	1.500000000000e+000
9.926972606169e-006	1.500000000000e+000
1.002988462517e-005	1.500000000000e+000
1.019628517516e-005	1.500000000000e+000
1.024290779689e-005	1.500000000000e+000
1.024290789689e-005	1.200000001052e+000
1.024290809689e-005	6.000000014170e-001
1.024290849689e-005	-5.999999978538e-001
1.024290879689e-005	-1.500000000000e+000
1.024290887689e-005	-1.500000000000e+000
1.024290903689e-005	-1.500000000000e+000
1.024290935689e-005	-1.500000000000e+000
1.024290999689e-005	-1.500000000000e+000
1.024291127689e-005	-1.500000000000e+000
1.024291383689e-005	-1.500000000000e+000
1.024291895689e-005	-1.500000000000e+000
1.024292919689e-005	-1.500000000000e+000
1.024294967689e-005	-1.500000000000e+000
1.024299063689e-005	-1.500000000000e+000
1.024307255689e-005	-1.500000000000e+000
1.024323639689e-005	-1.500000000000e+000
1.024356407689e-005	-1.500000000000e+000
1.024421943689e-005	-1.500000000000e+000
1.024521232663e-005	-1.500000000000e+000
1.024658187677e-005	-1.500000000000e+000
1.024876976622e-005	-1.500000000000e+000
1.025076373682e-005	-1.500000000000e+000
1.025223211054e-005	-1.500000000000e+000
1.025369269446e-005	-1.500000000000e+000
1.025501358235e-005	-1.500000000000e+000
1.025665905512e-005	-1.500000000000e+000
1.025851904592e-005	-1.500000000000e+000
1.026223902751e-005	-1.500000000000e+000
1.026740230319e-005	-1.500000000000e+000
1.027772885454e-005	-1.500000000000e+000
1.029671746166e-005	-1.500000000000e+000
1.033077686815e-005	-1.500000000000e+000
1.039849893560e-005	-1.500000000000e+000
1.052235139322e-005	-1.500000000000e+000
1.074290679689e-005	-1.500000000000e+000
1.074290689689e-005	-1.200000000182e+000
1.074290709689e-005	-6.000000005469e-001
1.074290749689e-005	5.999999987239e-001
1.074290779689e-005	1.499999998177e+000
1.074290787689e-005	1.500000000000e+000
1.074290803689e-005	1.500000000000e+000
1.074290835689e-005	1.500000000000e+000
1.074290899689e-005	1.500000000000e+000
1.074291027689e-005	1.500000000000e+000
1.074291283689e-005	1.500000000000e+000
1.074291795689e-005	1.500000000000e+000
1.074292819689e-005	1.500000000000e+000
1.074294867689e-005	1.500000000000e+000
1.074298963689e-005	1.500000000000e+000
1.074307155689e-005	1.500000000000e+000
1.074323539689e-005	1.500000000000e+000
1.074356307689e-005	1.500000000000e+000
1.074390228468e-005	1.500000000000e+000
1.074437799132e-005	1.500000000000e+000
1.074523240189e-005	1.500000000000e+000
1.074694122303e-005	1.500000000000e+000
1.074917701839e-005	1.500000000000e+000
1.075198721910e-005	1.500000000000e+000
1.075728581587e-005	1.500000000000e+000
1.076306120233e-005	1.500000000000e+000
1.077088931499e-005	1.500000000000e+000
1.077928319193e-005	1.500000000000e+000
1.079414521989e-005	1.500000000000e+000
1.080954049916e-005	1.500000000000e+000
1.084033105770e-005	1.500000000000e+000
1.086921157386e-005	1.500000000000e+000
1.092697260617e-005	1.500000000000e+000
1.102988462518e-005	1.500000000000e+000
1.119628517519e-005	1.500000000000e+000
1.124290779689e-005	1.500000000000e+000
1.124290789689e-005	1.200000001052e+000
1.124290809689e-005	6.000000014170e-001
1.124290849689e-005	-5.999999978538e-001
1.124290879689e-005	-1.500000000000e+000
1.124290887689e-005	-1.500000000000e+000
1.124290903689e-005	-1.500000000000e+000
1.124290935689e-005	-1.500000000000e+000
1.124290999689e-005	-1.500000000000e+000
1.124291127689e-005	-1.500000000000e+000
1.124291383689e-005	-1.500000000000e+000
1.124291895689e-005	-1.500000000000e+000
1.124292919689e-005	-1.500000000000e+000
1.124294967689e-005	-1.500000000000e+000
1.124299063689e-005	-1.500000000000e+000
1.124307255689e-005	-1.500000000000e+000
1.124323639689e-005	-1.500000000000e+000
1.124356407689e-005	-1.500000000000e+000
1.124421943689e-005	-1.500000000000e+000
1.124521232663e-005	-1.500000000000e+000
1.124658187677e-005	-1.500000000000e+000
1.124876976622e-005	-1.500000000000e+000
1.125076373682e-005	-1.500000000000e+000
1.125223211054e-005	-1.500000000000e+000
1.125369269446e-005	-1.500000000000e+000
1.125501358235e-005	-1.500000000000e+000
1.125665905512e-005	-1.500000000000e+000
1.125851904592e-005	-1.500000000000e+000
1.126223902751e-005	-1.500000000000e+000
1.126673453380e-005	-1.500000000000e+000
1.127706108516e-005	-1.500000000000e+000
1.129604969227e-005	-1.500000000000e+000
1.133010909877e-005	-1.500000000000e+000
1.139783116622e-005	-1.500000000000e+000
1.152168362384e-005	-1.500000000000e+000
1.174223902751e-005	-1.500000000000e+000
1.174223912751e-005	-1.200000000182e+000
1.174223932751e-005	-6.000000005469e-001
1.174223972751e-005	5.999999987239e-001
1.174224002751e-005	1.499999998177e+000
1.174224010751e-005	1.500000000000e+000
1.174224026751e-005	1.500000000000e+000
1.174224058751e-005	1.500000000000e+000
1.174224122751e-005	1.500000000000e+000
1.174224250751e-005	1.500000000000e+000
1.174224506751e-005	1.500000000000e+000
1.174225018751e-005	1.500000000000e+000
1.174226042751e-005	1.500000000000e+000
1.174228090751e-005	1.500000000000e+000
1.174232186751e-005	1.500000000000e+000
1.174240378751e-005	1.500000000000e+000
1.174256762751e-005	1.500000000000e+000
1.174289530751e-005	1.500000000000e+000
1.174323451529e-005	1.500000000000e+000
1.174371022193e-005	1.500000000000e+000
1.174456463250e-005	1.500000000000e+000
1.174627345365e-005	1.500000000000e+000
1.174850924900e-005	1.500000000000e+000
1.175131944971e-005	1.500000000000e+000
1.175661804648e-005	1.500000000000e+000
1.176239343294e-005	1.500000000000e+000
1.177022154561e-005	1.500000000000e+000
1.177861542255e-005	1.500000000000e+000
1.179347745051e-005	1.500000000000e+000
1.180887272978e-005	1.500000000000e+000
1.183966328832e-005	1.500000000000e+000
1.186854380447e-005	1.500000000000e+000
1.192630483679e-005	1.500000000000e+000
1.202921685580e-005	1.500000000000e+000
1.219561740582e-005	1.500000000000e+000
1.224224002751e-005	1.500000000000e+000
1.224224012751e-005	1.200000001052e+000
1.224224032751e-005	6.000000014170e-001
1.224224072751e-005	-5.999999978538e-001
1.224224102751e-005	-1.500000000000e+000
1.224224110751e-005	-1.500000000000e+000
1.224224126751e-005	-1.500000000000e+000
1.224224158751e-005	-1.500000000000e+000
1.224224222751e-005	-1.500000000000e+000
1.224224350751e-005	-1.500000000000e+000
1.224224606751e-005	-1.500000000000e+000
1.224225118751e-005	-1.500000000000e+000
1.224226142751e-005	-1.500000000000e+000
1.224228190751e-005	-1.500000000000e+000
1.224232286751e-005	-1.500000000000e+000
1.224240478751e-005	-1.500000000000e+000
1.224256862751e-005	-1.500000000000e+000
1.224289630751e-005	-1.500000000000e+000
1.224355166751e-005	-1.500000000000e+000
1.224454455725e-005	-1.500000000000e+000
1.224591410738e-005	-1.500000000000e+000
1.224810199684e-005	-1.500000000000e+000
1.225009596744e-005	-1.500000000000e+000
1.225156434116e-005	-1.500000000000e+000
1.225302492508e-005	-1.500000000000e+000
1.225434581297e-005	-1.500000000000e+000
1.225599128574e-005	-1.500000000000e+000
1.225785127653e-005	-1.500000000000e+000
1.226157125813e-005	-1.500000000000e+000
1.226673453380e-005	-1.500000000000e+000
1.227706108516e-005	-1.500000000000e+000
1.229604969227e-005	-1.500000000000e+000
1.233010909877e-005	-1.500000000000e+000
1.239783116623e-005	-1.500000000000e+000
1.252168362386e-005	-1.500000000000e+000
1.274223902751e-005	-1.499999994918e+000
1.274223912751e-005	-1.199999995100e+000
1.274223932751e-005	-5.999999954647e-001
1.274223972751e-005	6.000000038061e-001
1.274224002751e-005	1.499999998177e+000
1.274224010751e-005	1.500000000000e+000
1.274224026751e-005	1.500000000000e+000
1.274224058751e-005	1.500000000000e+000
1.274224122751e-005	1.500000000000e+000
1.274224250751e-005	1.500000000000e+000
1.274224506751e-005	1.500000000000e+000
1.274225018751e-005	1.500000000000e+000
1.274226042751e-005	1.500000000000e+000
1.274228090751e-005	1.500000000000e+000
1.274232186751e-005	1.500000000000e+000
1.274240378751e-005	1.500000000000e+000
1.274256762751e-005	1.500000000000e+000
1.274289530751e-005	1.500000000000e+000
1.274323451529e-005	1.500000000000e+000
1.274371022193e-005	1.500000000000e+000
1.274456463250e-005	1.500000000000e+000
1.274627345365e-005	1.500000000000e+000
1.274850924900e-005	1.500000000000e+000
1.275131944971e-005	1.500000000000e+000
1.275661804648e-005	1.500000000000e+000
1.276239343294e-005	1.500000000000e+000
1.277022154560e-005	1.500000000000e+000
1.277861542255e-005	1.500000000000e+000
1.279347745050e-005	1.500000000000e+000
1.280887272977e-005	1.500000000000e+000
1.283966328831e-005	1.500000000000e+000
1.286854380447e-005	1.500000000000e+000
1.292630483678e-005	1.500000000000e+000
1.302921685578e-005	1.500000000000e+000
1.319561740577e-005	1.500000000000e+000
1.324224002751e-005	1.500000000000e+000
1.324224012751e-005	1.200000001052e+000
1.324224032751e-005	6.000000014170e-001
1.324224072751e-005	-5.999999978538e-001
1.324224102751e-005	-1.500000000000e+000
1.324224110751e-005	-1.500000000000e+000
1.324224126751e-005	-1.500000000000e+000
1.324224158751e-005	-1.500000000000e+000
1.324224222751e-005	-1.500000000000e+000
1.324224350751e-005	-1.500000000000e+000
1.324224606751e-005	-1.500000000000e+000
1.324225118751e-005	-1.500000000000e+000
1.324226142751e-005	-1.500000000000e+000
1.324228190751e-005	-1.500000000000e+000
1.324232286751e-005	-1.500000000000e+000
1.324240478751e-005	-1.500000000000e+000
1.324256862751e-005	-1.500000000000e+000
1.324289630751e-005	-1.500000000000e+000
1.324355166751e-005	-1.500000000000e+000
1.324454455725e-005	-1.500000000000e+000
1.324591410738e-005	-1.500000000000e+000
1.324810199684e-005	-1.500000000000e+000
1.325009596744e-005	-1.500000000000e+000
1.325156434116e-005	-1.500000000000e+000
1.325302492508e-005	-1.500000000000e+000
1.325434581297e-005	-1.500000000000e+000
1.325599128574e-005	-1.500000000000e+000
1.325785127653e-005	-1.500000000000e+000
1.326157125813e-005	-1.500000000000e+000
1.326673453380e-005	-1.500000000000e+000
1.327706108516e-005	-1.500000000000e+000
1.329604969227e-005	-1.500000000000e+000
1.333010909877e-005	-1.500000000000e+000
1.339783116621e-005	-1.500000000000e+000
1.352168362384e-005	-1.500000000000e+000
1.374223902751e-005	-1.500000000000e+000
1.374223912751e-005	-1.200000000182e+000
1.374223932751e-005	-6.000000005469e-001
1.374223972751e-005	5.999999987239e-001
1.374224002751e-005	1.499999998177e+000
1.374224010751e-005	1.500000000000e+000
1.374224026751e-005	1.500000000000e+000
1.374224058751e-005	1.500000000000e+000
1.374224122751e-005	1.500000000000e+000
1.374224250751e-005	1.500000000000e+000
1.374224506751e-005	1.500000000000e+000
1.374225018751e-005	1.500000000000e+000
1.374226042751e-005	1.500000000000e+000
1.374228090751e-005	1.500000000000e+000
1.374232186751e-005	1.500000000000e+000
1.374240378751e-005	1.500000000000e+000
1.374256762751e-005	1.500000000000e+000
1.374289530751e-005	1.500000000000e+000
1.374323451529e-005	1.500000000000e+000
1.374371022193e-005	1.500000000000e+000
1.374456463250e-005	1.500000000000e+000
1.374627345365e-005	1.500000000000e+000
1.374850924900e-005	1.500000000000e+000
1.375131944971e-005	1.500000000000e+000
1.375661804648e-005	1.500000000000e+000
1.376239343294e-005	1.500000000000e+000
1.377022154561e-005	1.500000000000e+000
1.377861542255e-005	1.500000000000e+000
1.379347745051e-005	1.500000000000e+000
1.380887272978e-005	1.500000000000e+000
1.383966328832e-005	1.500000000000e+000
1.386854380448e-005	1.500000000000e+000
1.392630483679e-005	1.500000000000e+000
1.402921685580e-005	1.500000000000e+000
1.408259523412e-005	1.500000000000e+000
1.412921785580e-005	1.500000000000e+000
1.412921795580e-005	1.200000001052e+000
1.412921815580e-005	6.000000014170e-001
1.412921855580e-005	-5.999999978538e-001
1.412921885580e-005	-1.500000000000e+000
1.412921893580e-005	-1.500000000000e+000
1.412921909580e-005	-1.500000000000e+000
1.412921941580e-005	-1.500000000000e+000
1.412922005580e-005	-1.500000000000e+000
1.412922133580e-005	-1.500000000000e+000
1.412922389580e-005	-1.500000000000e+000
1.412922901580e-005	-1.500000000000e+000
1.412923925580e-005	-1.500000000000e+000
1.412925973580e-005	-1.500000000000e+000
1.412930069580e-005	-1.500000000000e+000
1.412938261580e-005	-1.500000000000e+000
1.412954645580e-005	-1.500000000000e+000
1.412987413580e-005	-1.500000000000e+000
1.413052949581e-005	-1.500000000000e+000
1.413152238555e-005	-1.500000000000e+000
1.413289193568e-005	-1.500000000000e+000
1.413507982514e-005	-1.500000000000e+000
1.413707379573e-005	-1.500000000000e+000
1.413854216945e-005	-1.500000000000e+000
1.414000275337e-005	-1.500000000000e+000
1.414132364127e-005	-1.500000000000e+000
1.414296911403e-005	-1.500000000000e+000
1.414482910483e-005	-1.500000000000e+000
1.414854908642e-005	-1.500000000000e+000
1.415371236210e-005	-1.500000000000e+000
1.416403891345e-005	-1.500000000000e+000
1.418302752057e-005	-1.500000000000e+000
1.421708692706e-005	-1.500000000000e+000
1.428480899451e-005	-1.500000000000e+000
1.440866145212e-005	-1.500000000000e+000
1.462921685580e-005	-1.499999994918e+000
1.462921695580e-005	-1.199999995100e+000
1.462921715580e-005	-5.999999954647e-001
1.462921755580e-005	6.000000038061e-001
1.462921785580e-005	1.499999998177e+000
1.462921793580e-005	1.500000000000e+000
1.462921809580e-005	1.500000000000e+000
1.462921841580e-005	1.500000000000e+000
1.462921905580e-005	1.500000000000e+000
1.462922033580e-005	1.500000000000e+000
1.462922289580e-005	1.500000000000e+000
1.462922801580e-005	1.500000000000e+000
1.462923825580e-005	1.500000000000e+000
1.462925873580e-005	1.500000000000e+000
1.462929969580e-005	1.500000000000e+000
1.462938161580e-005	1.500000000000e+000
1.462954545580e-005	1.500000000000e+000
1.462987313580e-005	1.500000000000e+000
1.463021234359e-005	1.500000000000e+000
1.463068805023e-005	1.500000000000e+000
1.463154246080e-005	1.500000000000e+000
1.463325128194e-005	1.500000000000e+000
1.463548707730e-005	1.500000000000e+000
1.463829727801e-005	1.500000000000e+000
1.464359587478e-005	1.500000000000e+000
1.464937126124e-005	1.500000000000e+000
1.465719937390e-005	1.500000000000e+000
1.466559325084e-005	1.500000000000e+000
1.468045527880e-005	1.500000000000e+000
1.469585055807e-005	1.500000000000e+000
1.472664111661e-005	1.500000000000e+000
1.475552163277e-005	1.500000000000e+000
1.481328266508e-005	1.500000000000e+000
1.491619468409e-005	1.500000000000e+000
1.508259523409e-005	1.500000000000e+000
1.512921785580e-005	1.499999995788e+000
1.512921795580e-005	1.200000001052e+000
1.512921815580e-005	6.000000014170e-001
